source_imageid,destination_imageid,distance
648,1763,28.27
648,1745,28.27
648,1073,28.37
648,720,28.55
648,1404,28.66
648,1731,28.85
648,1213,28.97
648,1636,29.09
650,2087,8.88
650,2065,10.13
650,1120,10.2
650,1805,11.85
650,842,12.0
650,412,13.56
650,1512,13.75
650,773,13.92
651,1524,20.09
651,324,21.11
651,1051,21.26
651,2289,21.37
654,82,17.63
655,386,6.53
655,327,13.11
655,1725,13.24
655,680,13.44
655,253,14.57
655,1972,15.17
656,2033,12.12
656,208,12.65
656,1215,12.74
656,464,14.19
656,1539,14.31
656,203,14.35
658,328,22.35
658,147,22.45
658,241,22.91
658,290,23.05
658,1215,23.18
658,464,23.73
658,1815,24.89
660,999,15.78
660,197,18.3
660,207,20.77
660,255,21.23
660,386,21.39
661,714,9.21
661,443,9.28
661,631,9.97
661,1103,11.45
661,692,14.53
661,1488,16.85
663,1780,12.87
663,1333,13.91
663,1821,14.19
664,463,16.68
664,650,16.97
664,1120,19.08
667,572,20.92
667,391,22.19
667,1719,22.51
667,470,23.06
667,2214,23.38
667,297,23.7
667,2271,24.27
667,1285,24.4
667,804,24.48
667,436,25.17
667,1119,25.22
667,1818,25.41
667,2176,26.52
667,985,26.69
670,1120,13.06
670,1215,16.03
670,759,17.62
670,773,17.62
670,700,18.26
676,2312,12.69
676,2155,13.07
676,2368,14.18
676,1751,14.38
676,2334,14.62
676,2091,14.71
676,1748,14.77
676,2123,14.9
676,1576,15.15
676,2050,15.19
677,1170,6.46
677,1420,9.6
677,313,9.78
677,407,11.58
677,1856,12.83
679,242,26.17
679,1633,26.28
679,1988,26.36
679,1145,28.36
680,327,9.8
680,386,10.54
680,655,13.44
680,272,13.53
681,112,9.85
681,2033,11.93
681,1833,14.89
688,1079,16.36
688,824,16.82
688,697,16.97
688,148,17.31
688,1175,18.6
688,1312,18.97
688,2353,19.17
689,1432,11.13
689,1925,11.5
689,369,11.65
689,2312,13.2
689,2292,14.19
689,1838,14.74
690,324,8.44
690,1051,10.9
690,2125,11.05
690,2251,11.75
690,2267,11.78
690,2033,12.29
690,1488,12.4
690,352,13.01
690,1833,13.53
690,1750,13.68
690,1205,13.86
690,2318,14.0
692,714,11.14
692,1488,12.37
692,631,13.37
692,1068,13.9
692,661,14.53
692,368,14.63
692,1186,14.95
692,2351,15.82
692,443,16.0
693,292,10.26
693,1581,15.1
693,2210,22.22
693,1922,22.32
693,274,23.87
697,1488,9.06
697,2262,9.16
697,1672,9.87
697,1701,12.48
698,541,23.19
698,1762,29.51
698,1763,29.51
698,1454,32.26
698,1450,32.36
698,1743,32.43
698,1773,32.73
698,1451,32.78
698,1456,33.51
698,654,34.62
698,392,34.88
698,2076,34.99
698,573,35.16
698,1496,35.33
698,1455,35.56
700,2061,16.96
700,881,17.96
700,670,18.26
700,2074,18.79
700,1100,18.87
702,1908,14.91
702,1621,15.67
702,1698,16.33
702,1999,16.62
702,1970,17.52
702,1073,18.21
702,449,18.95
702,1265,19.03
702,334,19.35
706,828,5.35
706,2111,12.48
706,1697,13.61
706,2210,14.16
706,718,14.58
706,2008,14.63
706,1458,14.79
706,1199,14.84
706,1751,15.88
706,1659,16.18
706,276,16.36
706,2252,16.41
709,549,22.18
709,1399,22.73
709,1098,23.11
709,1694,24.3
712,20,18.59
712,2276,20.15
714,631,6.04
714,443,8.35
714,661,9.21
714,692,11.14
714,1068,15.98
714,149,16.88
718,2210,9.93
718,1199,11.19
718,1420,11.99
718,1567,12.05
718,254,12.51
718,2147,13.2
720,768,12.2
720,1213,13.67
720,334,13.87
720,852,14.11
720,1265,15.11
720,945,16.47
720,946,16.47
720,1492,16.92
720,555,17.45
720,702,18.46
720,1663,18.88
720,1091,19.35
720,770,19.62
720,1016,19.64
720,1149,20.03
720,1073,20.79
720,1573,20.91
720,1493,21.0
720,1495,21.0
723,752,5.02
723,165,35.85
723,948,35.9
723,635,36.06
728,1092,16.91
728,1810,17.15
728,2230,29.3
728,2370,30.14
729,1687,26.01
729,1686,26.01
729,214,26.48
729,455,26.92
729,1825,26.97
729,1505,27.98
729,632,29.34
729,175,29.82
735,147,20.81
735,326,21.48
736,1917,12.68
736,2300,13.55
736,1964,13.68
738,1607,22.45
738,342,23.23
738,1404,23.87
738,1725,24.1
738,2181,24.32
739,859,14.78
739,1453,19.21
746,943,21.9
746,930,22.18
746,928,22.5
746,752,23.65
746,723,25.91
746,970,26.18
746,941,26.43
746,961,26.83
751,214,13.13
751,943,13.56
751,930,13.56
751,928,14.26
751,908,14.77
751,817,15.68
751,844,16.97
751,941,17.51
751,961,18.03
751,970,18.35
752,723,5.04
752,746,23.68
752,175,32.86
752,723,5.02
752,746,23.65
752,175,32.86
753,299,21.11
753,1186,24.16
753,543,25.16
754,2210,7.87
754,2170,9.37
754,2008,9.86
754,2176,11.02
754,1697,12.33
754,1104,12.68
754,1220,13.04
754,985,13.19
754,2178,14.5
754,1781,14.55
754,2214,14.57
754,2255,14.71
754,1285,14.87
754,1045,14.9
754,1147,15.0
754,2043,15.11
754,1295,15.13
757,332,10.14
757,549,11.34
757,1400,14.87
757,2196,15.09
757,545,15.74
757,1215,16.05
757,147,16.14
758,796,3.91
758,864,9.38
758,1585,13.42
758,1333,13.89
758,1780,14.15
758,1512,14.24
758,984,15.01
758,2074,15.14
758,2087,15.3
758,1821,15.95
759,1215,10.9
759,1206,11.8
759,2033,12.18
759,773,13.29
759,364,13.37
759,697,14.35
764,2007,9.61
764,1452,9.98
764,1148,10.4
764,2108,10.7
764,1947,12.15
764,950,12.51
764,1714,14.27
764,2220,15.01
764,396,15.56
764,242,16.55
764,1633,16.56
764,2226,16.61
764,1567,16.95
764,2254,17.69
765,2163,17.93
765,2300,19.61
768,1016,8.28
768,630,10.31
768,334,10.48
768,945,11.93
768,946,11.93
768,720,12.2
768,1213,12.79
768,612,13.28
770,506,3.87
770,1552,6.76
770,1404,7.97
770,1731,9.29
770,1607,10.79
770,1149,15.69
770,1222,16.05
770,1573,16.22
770,1091,16.35
770,1621,17.14
770,2302,17.47
770,1492,17.59
770,852,18.22
770,1073,18.82
770,1825,19.4
770,2184,19.5
770,720,19.62
770,1493,19.68
770,1495,19.68
771,1103,9.56
771,1112,10.7
771,13,13.99
771,1134,14.01
771,454,14.4
772,276,10.59
772,1051,10.7
772,1232,11.34
772,1420,11.62
772,1199,12.07
772,638,12.53
772,1278,12.6
772,1114,12.69
772,1295,13.29
772,1751,13.71
773,364,12.51
773,2087,12.61
773,759,13.29
773,1215,13.32
773,842,13.79
773,1585,14.27
773,2065,14.38
773,1206,14.77
773,639,14.92
779,1430,14.1
779,651,23.06
779,2289,23.2
779,331,23.58
779,2152,24.69
779,2064,25.31
779,2309,25.32
779,1668,25.98
779,161,26.6
781,1650,24.86
781,498,25.34
781,543,26.25
781,1509,26.98
781,635,27.34
781,1324,28.09
781,753,28.26
782,938,23.77
782,738,24.44
782,1505,26.83
782,258,28.11
782,2076,28.39
782,1414,28.77
782,214,29.2
782,252,29.73
784,324,16.73
784,1051,16.77
784,2033,17.52
790,1110,10.25
790,1972,12.82
790,819,13.26
790,670,14.02
790,1428,15.99
790,2081,16.77
796,758,3.91
796,864,7.88
796,1585,10.55
796,494,11.61
796,1188,11.78
796,1749,12.17
796,984,12.89
796,2087,13.07
796,1780,13.42
796,1333,13.92
796,1821,14.13
796,2074,14.69
796,1512,14.79
796,884,14.89
796,2065,14.96
796,352,15.11
796,2250,15.52
798,498,11.71
798,1618,11.85
798,1650,12.63
798,817,16.15
798,1509,16.35
798,1001,16.38
798,963,16.91
798,543,17.65
798,635,18.53
798,165,20.41
798,2188,20.97
799,845,6.93
799,874,7.79
799,1165,8.2
799,2355,9.04
799,390,10.22
799,689,12.57
799,1278,13.24
799,1273,14.78
799,1432,15.41
802,759,16.92
804,2241,12.45
804,2226,14.31
804,391,16.0
804,396,16.02
804,547,16.16
804,470,16.22
804,1452,16.23
804,292,16.28
804,2220,16.31
804,1818,16.52
804,2214,16.59
804,2271,17.43
804,1153,17.46
804,1915,17.76
804,1045,18.24
804,1220,18.54
804,1719,18.87
813,586,13.77
813,1493,14.18
813,1495,14.18
813,1492,15.33
813,1265,15.5
813,1213,16.15
813,1544,16.51
813,852,16.86
813,945,17.17
813,946,17.17
813,1663,18.0
813,1091,18.51
813,334,18.67
813,1149,19.25
813,720,21.14
813,1073,22.51
813,770,22.86
813,1552,23.09
813,1745,23.5
813,1743,24.33
813,768,24.92
817,498,7.79
817,844,10.33
817,635,10.6
817,1001,10.74
817,948,12.95
817,1197,13.36
817,165,13.45
817,963,13.97
817,1618,14.27
817,1650,15.09
817,1811,15.39
817,751,15.68
817,798,16.15
819,790,13.26
819,849,17.77
819,650,18.56
824,1103,14.38
824,1186,15.08
824,1517,16.11
824,313,16.13
824,2351,16.14
824,1488,16.17
824,148,16.78
824,688,16.82
824,443,17.31
828,706,5.35
828,2232,10.05
828,1199,12.67
828,718,13.63
828,1751,14.21
828,413,14.72
828,2255,15.07
828,2293,15.15
828,1420,15.68
830,13,22.48
830,1681,22.89
830,318,23.15
830,1808,25.31
830,521,25.59
830,1725,26.23
830,2181,26.88
830,771,27.11
830,670,27.92
830,264,27.98
830,454,28.04
833,173,19.81
833,1086,22.5
833,680,23.1
833,386,24.13
833,470,24.9
833,451,25.1
833,1183,25.28
835,764,3.16
835,2241,8.15
835,1148,9.62
835,1452,9.72
835,2007,9.8
835,1947,11.33
835,950,14.12
835,2210,15.33
835,2103,15.49
835,391,16.78
839,2242,13.92
842,650,12.0
842,773,13.79
842,1750,14.98
842,1120,15.18
842,364,17.87
842,1512,17.89
844,1001,4.82
844,963,8.66
844,948,8.8
844,1197,9.11
844,817,10.33
844,165,14.25
844,751,16.97
844,565,18.59
844,214,18.76
844,1618,19.65
845,874,1.62
845,1165,3.51
845,689,16.1
845,839,16.39
845,1432,18.53
846,521,17.87
846,2313,18.01
846,535,19.25
846,1634,20.35
846,122,21.08
846,758,21.42
846,670,22.02
846,272,22.16
846,1644,22.79
847,661,15.72
847,1808,17.38
847,191,17.68
848,318,13.95
848,382,19.15
848,2172,20.52
849,207,14.93
849,2087,15.8
849,1120,16.15
849,842,18.12
849,2065,18.6
852,586,7.96
852,1265,8.77
852,1213,9.33
852,945,12.47
852,946,12.47
852,334,12.98
852,612,13.24
852,555,13.25
852,720,14.11
852,1573,15.27
852,1404,15.31
852,1016,15.87
852,1621,15.95
852,1492,16.26
852,813,16.86
852,1222,16.97
852,1149,17.24
852,1493,17.51
852,1495,17.51
852,768,17.52
852,1607,17.54
852,1073,17.69
852,770,18.22
859,332,13.56
859,739,14.78
859,1827,17.37
861,327,12.99
861,1491,14.97
861,200,15.04
861,253,15.21
861,1307,17.36
861,1103,17.7
861,1727,18.05
861,416,18.65
861,2074,20.59
864,984,7.36
864,796,7.88
864,884,8.07
864,1585,10.15
864,494,10.45
864,400,11.03
864,1188,11.64
864,1945,12.84
864,1750,13.41
864,352,13.51
864,364,13.71
867,1714,19.7
869,1199,16.52
869,2111,16.53
869,1909,17.08
869,1964,17.64
869,2211,18.07
869,828,18.18
869,1233,18.23
869,2338,18.24
872,2230,19.92
872,573,22.54
872,928,22.9
872,654,23.03
872,444,23.53
872,943,24.03
872,930,24.24
874,845,1.62
874,1165,4.73
874,689,15.48
874,1856,16.93
875,604,12.9
875,279,13.41
875,151,15.98
875,298,16.29
875,337,16.5
875,148,16.93
875,1726,17.26
875,697,17.65
875,234,17.69
875,2350,18.98
875,1757,19.4
875,1233,19.44
876,1204,14.63
876,173,15.1
876,1777,16.15
876,417,16.46
876,470,16.47
876,1627,17.23
876,1278,17.25
876,255,17.91
876,2358,17.95
876,2194,18.44
881,2206,12.99
881,262,15.21
881,1821,15.5
881,1206,16.02
881,1780,16.09
881,352,16.71
881,759,17.11
881,1333,17.17
882,1979,17.22
882,2368,20.79
884,984,4.22
884,400,7.29
884,864,8.07
884,107,9.09
884,90,13.53
884,639,13.74
884,349,13.77
884,2025,13.95
884,494,14.12
890,1488,10.61
890,364,12.61
890,2262,12.78
890,327,13.4
890,1757,14.05
890,142,14.06
890,1312,14.2
891,1831,17.05
891,188,17.18
891,2206,17.27
891,1839,17.53
891,2175,18.25
894,1147,12.58
894,2355,16.47
894,1748,16.69
894,2159,17.24
894,1204,17.85
894,2123,17.93
898,988,15.88
898,953,18.63
898,1424,19.89
898,1925,20.01
898,1433,20.71
898,2360,21.23
898,391,21.86
898,1204,22.08
898,433,22.43
898,413,23.28
898,1278,23.3
898,1647,23.36
899,1655,24.93
899,1638,24.97
899,70,26.83
899,196,27.01
899,1643,27.43
899,1439,27.52
900,2196,9.76
900,549,11.74
900,1969,11.96
900,464,12.29
900,545,13.42
900,1694,13.91
900,1972,14.66
900,1446,14.88
900,1215,15.4
900,147,15.48
900,631,15.57
901,1953,17.76
904,1791,14.26
904,1943,16.2
904,2346,16.24
904,1006,16.33
904,1856,17.39
904,2322,17.55
904,2071,18.0
904,736,18.14
908,267,3.37
908,751,14.77
908,1414,15.48
908,970,17.15
908,817,19.46
908,930,19.56
908,928,20.81
908,1686,20.89
908,1687,20.9
909,1188,18.2
909,1282,19.8
909,1499,20.79
909,1231,21.39
912,1932,17.19
912,2087,17.94
912,773,18.93
912,328,18.95
912,2065,19.51
912,2206,20.1
912,264,20.52
914,1790,18.56
917,364,20.66
917,234,21.92
918,771,21.55
918,1644,22.51
918,1103,22.77
918,1200,23.96
918,454,24.64
918,521,27.06
918,2135,27.09
918,758,27.15
919,1922,11.0
919,157,14.45
919,1199,16.3
919,413,17.67
920,2206,14.02
920,1715,17.26
920,670,18.11
920,1972,18.32
920,2313,18.71
920,2181,18.83
921,147,18.07
921,1691,19.37
921,322,19.57
921,443,20.07
921,1969,21.04
922,1647,14.72
922,1278,15.36
922,2360,16.0
922,1204,16.41
922,1199,16.8
922,1516,16.94
922,1077,16.98
922,413,17.48
922,2312,17.63
922,1576,19.0
925,1633,19.17
928,930,0.4
928,943,1.14
928,941,3.72
928,444,14.47
930,928,0.4
930,943,1.41
930,941,4.98
930,444,14.8
931,418,26.58
931,2350,29.85
931,327,30.23
932,961,12.76
932,914,19.17
932,565,20.0
932,84,21.6
932,1687,22.24
932,1686,22.31
932,2282,23.38
932,2006,23.71
932,2004,23.9
932,1847,23.92
934,498,15.67
934,565,16.83
934,817,18.39
937,1420,12.65
937,407,13.59
937,2111,13.95
937,413,15.37
937,2176,15.44
937,828,15.89
938,1414,18.62
938,817,18.78
938,970,19.82
938,214,20.82
938,751,21.17
941,943,3.67
941,928,3.72
941,930,4.98
941,444,15.22
943,928,1.14
943,930,1.41
943,941,3.67
943,444,14.38
945,946,0.0
945,1016,11.13
945,768,11.93
945,586,12.07
945,1265,12.07
945,852,12.47
945,334,14.52
945,2229,16.35
945,720,16.47
946,945,0.0
946,1016,11.13
946,768,11.93
946,586,12.07
946,1265,12.07
946,852,12.47
946,334,14.52
946,2229,16.35
946,720,16.47
948,1197,2.57
948,963,3.65
948,844,8.8
948,1001,10.73
948,817,12.95
948,165,13.49
948,635,14.47
948,1650,16.66
948,1618,16.75
950,1148,9.11
950,2108,10.47
950,1947,11.17
950,764,12.51
950,1093,13.53
950,1633,13.55
950,835,14.12
950,1420,16.96
951,441,9.91
951,416,13.42
951,1727,15.65
951,1444,16.65
951,2074,17.45
951,1172,17.49
951,196,18.07
951,327,19.67
951,200,19.99
951,1726,20.38
951,253,20.7
951,262,21.42
951,90,22.02
951,272,22.37
953,1204,13.66
953,988,13.89
953,470,14.36
953,1278,14.73
953,2360,14.85
953,366,15.04
953,1647,15.51
953,413,15.66
953,1424,16.06
953,922,16.2
953,1256,17.24
953,1777,17.51
953,436,17.8
953,2312,18.64
956,1567,16.53
956,2252,18.89
956,2242,19.03
961,932,12.78
961,751,18.04
961,930,21.6
961,970,22.15
961,565,22.29
961,908,22.57
961,963,22.78
961,928,22.99
961,1686,23.21
961,844,23.87
961,2282,24.71
961,932,12.76
961,751,18.03
961,930,21.58
961,970,22.14
961,943,22.15
961,565,22.26
961,908,22.58
961,963,22.75
961,928,22.97
961,1686,23.21
961,844,23.87
961,2282,24.67
963,948,3.65
963,1197,4.86
963,1001,8.31
963,844,8.66
963,165,13.39
963,817,13.97
963,498,15.48
963,798,16.91
963,635,18.05
963,1618,18.05
963,1650,18.56
969,1777,14.25
969,2324,17.35
969,2315,18.32
970,1414,15.93
970,214,16.91
970,930,17.16
970,928,18.05
970,943,18.17
970,751,18.35
970,938,19.82
970,817,19.87
972,2242,13.53
972,2296,13.91
972,1399,14.15
972,254,15.0
972,1186,15.07
972,1098,15.36
972,98,16.4
972,1510,16.57
975,1396,15.94
975,2096,22.54
975,2312,23.99
975,2339,25.32
975,220,26.61
975,1388,27.32
975,1839,27.33
975,330,27.63
975,2360,27.76
975,904,29.83
975,263,29.87
982,447,17.03
982,1611,18.78
982,1638,20.25
982,1012,20.29
982,951,20.79
982,262,21.0
982,1716,21.36
982,1726,22.11
982,279,23.45
982,1248,23.56
982,104,23.95
982,298,24.08
982,1434,24.21
982,337,24.26
984,884,4.22
984,107,5.22
984,400,5.24
984,864,7.36
984,2025,9.31
984,349,11.44
984,1488,11.85
984,1188,12.28
984,1780,12.31
984,352,12.4
984,364,12.44
984,1749,12.52
984,1585,13.0
985,1087,7.58
985,1295,7.74
985,1285,8.05
985,2214,8.2
985,2170,8.71
985,1044,8.86
985,1781,9.1
985,2176,9.19
985,1178,9.21
985,1719,9.31
985,413,9.34
985,1045,9.39
985,1104,9.86
985,602,9.92
985,1119,9.92
985,1217,11.72
985,1147,12.42
985,1273,12.52
986,327,6.4
986,253,9.04
986,824,11.8
988,1424,11.05
988,369,12.76
988,953,13.89
988,2360,14.94
988,1278,15.74
988,898,15.88
988,1433,16.06
988,1420,16.53
992,2117,16.88
993,406,16.57
994,1803,18.95
994,2289,19.98
994,2318,20.56
995,2214,9.88
995,2271,10.4
995,1278,10.59
995,1220,10.93
995,1295,11.98
995,1273,12.06
995,1285,12.19
995,1717,12.2
995,1119,12.84
995,1087,12.87
995,602,13.31
995,1627,13.94
995,1045,14.5
995,2360,15.2
998,1223,13.6
998,352,16.12
998,298,16.38
998,337,16.81
998,174,18.86
998,2138,19.28
998,142,19.54
999,255,14.98
999,1285,17.04
999,1295,17.49
999,1278,18.4
999,436,18.45
999,1147,18.75
999,1273,19.03
999,1081,20.19
999,1925,20.66
1000,1665,16.01
1000,1644,18.21
1000,951,18.41
1000,1611,18.43
1000,2074,18.91
1000,846,19.31
1000,441,19.44
1000,328,20.43
1000,1672,20.45
1000,70,20.47
1000,1726,20.61
1000,697,21.03
1001,844,4.82
1001,963,8.31
1001,1197,9.55
1001,948,10.73
1001,817,10.74
1001,498,12.29
1001,2078,15.81
1001,165,15.87
1001,1618,16.13
1001,1686,16.62
1001,635,16.67
1004,1611,15.73
1004,2074,18.73
1004,1517,19.09
1004,1112,20.08
1004,196,20.12
1004,875,20.23
1004,891,20.36
1004,1727,20.65
1004,1476,21.06
1004,466,21.13
1004,1186,21.15
1005,364,14.04
1005,2025,16.12
1006,610,15.32
1006,1862,15.58
1006,1388,18.27
1006,1856,18.88
1006,2339,18.96
1006,2353,19.1
1006,2033,19.17
1006,1233,19.19
1006,1791,19.99
1006,1011,20.04
1006,364,20.16
1011,508,15.48
1011,1862,15.63
1011,1524,15.84
1011,227,16.36
1011,298,16.65
1011,337,17.06
1011,1233,17.48
1011,1232,18.42
1011,2353,19.28
1011,1006,20.04
1011,610,20.47
1011,1643,20.51
1011,151,20.59
1012,1839,16.75
1012,1716,19.01
1012,982,20.29
1012,1611,20.42
1012,45,21.05
1012,298,22.24
1012,337,23.5
1012,1638,23.98
1016,768,8.28
1016,630,9.09
1016,945,11.13
1016,946,11.13
1016,334,12.86
1016,1213,13.31
1016,612,13.72
1024,1442,19.9
1024,2338,20.18
1024,718,20.51
1044,1113,8.07
1044,1127,8.33
1044,1178,9.71
1044,1220,9.87
1044,2214,10.19
1044,249,10.4
1044,638,11.42
1044,2170,12.19
1044,2176,12.5
1044,1045,12.57
1044,1507,12.84
1044,602,13.11
1044,1159,14.45
1044,2008,14.92
1045,1119,8.66
1045,985,9.39
1045,1220,9.45
1045,2214,10.77
1045,1278,10.82
1045,602,10.83
1045,1295,11.68
1045,2170,12.31
1045,1044,12.57
1045,1285,12.74
1045,638,13.25
1045,2176,13.4
1045,126,13.56
1045,1087,13.56
1045,2271,13.76
1045,1273,14.06
1045,995,14.5
1045,754,14.9
1045,1217,15.03
1047,543,18.75
1047,498,19.27
1047,635,20.48
1047,1650,22.49
1047,817,22.53
1051,1205,4.15
1051,1833,5.16
1051,1420,6.55
1051,2293,9.13
1051,2033,10.14
1051,324,10.38
1051,2262,11.21
1051,1205,4.15
1051,1833,5.15
1051,1420,6.55
1051,1711,8.51
1051,2293,9.14
1051,2033,10.14
1051,324,10.37
1051,2262,11.21
1054,2181,14.76
1054,1808,15.48
1054,2206,15.67
1054,329,16.88
1054,773,17.88
1054,670,18.44
1054,182,18.62
1054,1568,18.8
1054,264,19.06
1054,1634,19.38
1054,1932,19.89
1057,1512,18.14
1057,2250,22.83
1057,773,23.47
1058,2111,16.82
1058,869,17.05
1058,2255,17.38
1058,690,17.78
1059,148,17.56
1059,313,18.67
1059,1757,18.86
1061,183,15.94
1061,1199,16.91
1061,1408,17.29
1061,2355,17.91
1061,2312,18.86
1061,2292,18.88
1068,1488,12.44
1068,152,13.81
1068,692,13.9
1068,2351,15.34
1068,368,15.81
1068,714,15.98
1068,1307,16.12
1068,1302,16.18
1068,1955,16.38
1068,1103,16.41
1068,631,16.42
1071,661,12.06
1071,1655,14.24
1071,714,15.0
1073,1149,8.25
1073,1222,10.96
1073,1573,14.03
1073,555,15.06
1073,612,17.02
1073,2302,17.33
1073,2065,17.42
1073,1970,17.44
1073,852,17.69
1073,2087,17.8
1073,702,18.21
1073,650,18.3
1073,1213,18.6
1073,770,18.82
1073,1530,19.13
1073,1762,19.69
1073,1763,19.69
1073,506,19.84
1073,540,20.65
1077,2242,12.25
1077,1442,12.92
1077,2339,12.92
1077,2360,14.07
1077,610,14.28
1077,2312,15.2
1077,1170,15.88
1077,1862,16.72
1077,1820,16.84
1079,1312,13.78
1079,1701,15.27
1079,442,15.67
1079,688,16.36
1079,1488,16.46
1079,142,17.78
1079,1126,18.28
1079,1175,18.55
1079,1535,18.67
1079,824,18.72
1081,999,20.19
1081,470,21.86
1081,1251,22.18
1081,255,22.19
1081,173,22.56
1081,413,25.48
1083,147,16.41
1083,497,20.92
1083,1597,21.32
1083,661,21.59
1083,1874,21.77
1084,623,17.21
1084,1512,19.13
1086,2087,11.68
1086,1138,14.57
1086,2065,14.9
1086,656,15.42
1087,606,9.29
1087,1278,9.3
1087,1295,9.88
1087,1273,10.19
1087,1285,11.63
1087,2214,11.93
1087,638,12.08
1087,390,12.53
1087,995,12.87
1087,436,13.28
1087,1045,13.56
1087,1717,13.82
1087,422,14.07
1089,1199,15.33
1089,254,17.01
1089,828,17.45
1089,1516,17.49
1089,1720,17.66
1089,2242,17.68
1091,1621,9.51
1091,1492,9.96
1091,1222,12.3
1091,1493,13.31
1091,1495,13.31
1091,1573,14.35
1091,1149,14.4
1091,770,16.35
1091,1404,16.99
1091,506,17.31
1091,1552,17.96
1091,813,18.51
1091,1265,18.64
1091,852,19.04
1091,1073,19.22
1091,720,19.35
1091,2302,19.83
1091,1607,20.03
1091,586,20.61
1091,702,21.59
1091,1530,21.78
1091,1731,21.96
1091,555,22.32
1091,1636,23.71
1091,334,25.37
1091,1970,25.51
1091,612,25.65
1092,728,16.91
1092,1810,20.08
1092,702,20.59
1092,1505,21.58
1092,2076,23.32
1092,970,23.51
1092,1414,23.77
1092,540,23.85
1092,455,24.5
1092,1542,25.57
1093,2108,8.7
1093,1452,9.49
1093,1148,12.09
1093,1145,13.22
1093,1633,13.72
1093,1947,15.3
1093,274,15.74
1093,2338,15.98
1098,1399,8.19
1098,2242,11.58
1098,1199,12.7
1098,1567,14.11
1100,494,14.96
1100,463,16.3
1100,773,17.27
1100,1585,17.42
1100,352,17.5
1100,298,19.09
1100,337,19.36
1100,1512,19.61
1103,368,11.32
1103,661,11.45
1103,1112,11.75
1103,443,12.47
1103,824,14.38
1103,1134,15.32
1103,2351,15.83
1103,1186,15.88
1103,1488,16.34
1103,697,16.37
1103,1140,16.55
1103,1757,16.6
1104,985,9.86
1104,2170,10.81
1104,2210,11.39
1104,1751,11.77
1104,1719,12.48
1104,1845,12.59
1104,754,12.68
1104,2091,12.88
1104,2176,13.1
1104,2254,13.44
1104,2114,13.73
1104,602,14.25
1104,2255,14.71
1105,1206,9.03
1105,2172,12.34
1105,2206,16.39
1110,790,10.25
1110,2135,14.03
1110,670,14.03
1110,1972,15.26
1110,1215,16.56
1111,249,15.23
1111,2214,15.35
1111,1220,15.7
1111,1044,16.72
1111,1113,17.0
1111,1127,17.47
1112,1140,8.92
1112,1134,9.77
1112,1126,10.83
1112,148,14.13
1112,1757,14.19
1112,1228,14.23
1112,152,14.87
1112,2351,14.97
1112,1186,15.35
1112,142,16.0
1112,1488,16.02
1112,2074,16.22
1112,313,16.7
1113,1127,3.16
1113,1178,6.74
1113,1044,8.07
1113,1159,10.02
1113,2170,10.05
1113,2214,11.75
1113,2176,12.22
1113,2114,12.41
1113,638,12.48
1113,2008,13.06
1113,1295,13.15
1113,1285,14.02
1113,302,14.04
1113,1849,14.85
1114,1176,3.15
1114,1170,7.82
1114,2242,8.76
1114,254,9.34
1114,1788,9.54
1114,2262,9.61
1114,1420,9.91
1114,1051,12.11
1114,1833,12.32
1114,1909,14.06
1115,1116,3.27
1115,1146,4.24
1115,1992,7.23
1115,1512,13.7
1116,1146,1.09
1116,1115,3.27
1116,1512,11.86
1118,13,13.49
1118,327,13.63
1118,318,13.87
1118,771,18.74
1118,200,18.93
1118,1618,19.06
1118,635,22.2
1119,1045,8.66
1119,1220,8.7
1119,985,9.92
1119,2214,10.1
1119,1295,10.62
1119,1285,11.07
1119,602,12.66
1119,995,12.84
1119,2176,12.9
1119,2271,14.21
1119,2103,14.98
1119,1781,15.04
1119,1087,15.15
1119,2170,15.41
1120,650,10.2
1120,670,13.06
1120,1512,13.85
1120,842,15.18
1120,849,16.15
1120,463,16.25
1126,1134,4.81
1126,1140,9.53
1126,1757,10.05
1126,1112,10.83
1126,152,13.14
1126,1133,13.65
1126,1228,14.04
1126,1186,14.27
1126,148,16.01
1126,1488,16.33
1126,90,16.94
1126,2351,17.0
1126,692,17.28
1127,1113,3.16
1127,1178,7.51
1127,1044,8.33
1127,638,11.28
1127,1159,11.43
1127,2170,11.96
1127,2214,12.35
1127,2176,13.12
1127,1295,13.19
1127,302,13.8
1127,1285,13.84
1127,1849,14.38
1127,2008,14.69
1127,1924,14.75
1127,2114,14.92
1128,943,15.88
1128,928,16.38
1128,930,16.6
1128,2129,17.2
1128,2229,17.6
1129,148,23.6
1129,418,26.36
1129,2192,26.77
1129,1757,27.25
1133,1228,6.22
1133,1186,9.42
1133,1757,9.88
1133,2251,10.9
1133,142,11.92
1133,1488,12.08
1133,1134,12.27
1133,148,12.31
1133,2351,12.66
1133,313,13.43
1133,1126,13.65
1133,152,14.14
1133,2125,14.44
1133,2353,14.45
1133,1140,14.97
1133,2267,15.51
1133,90,15.59
1134,1126,4.81
1134,1140,8.55
1134,1757,9.49
1134,1112,9.77
1134,1228,12.06
1134,1133,12.27
1134,148,12.82
1134,313,12.9
1134,1186,13.02
1134,152,13.68
1134,697,14.9
1134,1103,15.32
1134,1488,16.32
1134,142,16.38
1134,90,16.67
1134,2351,16.94
1138,1512,7.46
1138,773,10.14
1138,1206,12.68
1138,802,13.8
1140,1134,8.55
1140,1112,8.92
1140,1126,9.53
1140,90,11.06
